ZCTA,UHFCODE,UHFNAME,Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Avg_Temp
10475,102,Northeast Bronx,BRONX,2010-09-01,29817501.0,71026.0,1725963.66,904884.46,4604475.88,57.3
10451,106,High Bridge - Morrisania,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10452,106,High Bridge - Morrisania,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10453,105,Crotona - Tremont,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10454,107,Hunts Point - Mott Haven,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10455,107,Hunts Point - Mott Haven,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10456,106,High Bridge - Morrisania,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10457,105,Crotona - Tremont,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10458,103,Fordham - Bronx Park,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10459,107,Hunts Point - Mott Haven,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10460,105,Crotona - Tremont,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10461,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10462,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10463,101,Kingsbridge - Riverdale,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10464,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10465,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10466,102,Northeast Bronx,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10467,103,Fordham - Bronx Park,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10468,103,Fordham - Bronx Park,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10469,102,Northeast Bronx,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10470,102,Northeast Bronx,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10471,101,Kingsbridge - Riverdale,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10472,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10473,104,Pelham - Throgs Neck,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10474,107,Hunts Point - Mott Haven,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10475,102,Northeast Bronx,BRONX,2010-10-01,24922925.0,55775.99,1443407.73,712052.89,3636726.58,57.5
10451,106,High Bridge - Morrisania,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10452,106,High Bridge - Morrisania,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10453,105,Crotona - Tremont,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10454,107,Hunts Point - Mott Haven,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10455,107,Hunts Point - Mott Haven,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10456,106,High Bridge - Morrisania,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10457,105,Crotona - Tremont,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10458,103,Fordham - Bronx Park,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10459,107,Hunts Point - Mott Haven,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10460,105,Crotona - Tremont,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10461,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10462,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10463,101,Kingsbridge - Riverdale,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10464,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10465,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10466,102,Northeast Bronx,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10467,103,Fordham - Bronx Park,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10468,103,Fordham - Bronx Park,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10469,102,Northeast Bronx,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10470,102,Northeast Bronx,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10471,101,Kingsbridge - Riverdale,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10472,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10473,104,Pelham - Throgs Neck,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10474,107,Hunts Point - Mott Haven,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10475,102,Northeast Bronx,BRONX,2010-11-01,25028445.0,48625.58,1448781.18,618261.18,3360730.36,57.3
10451,106,High Bridge - Morrisania,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10452,106,High Bridge - Morrisania,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10453,105,Crotona - Tremont,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10454,107,Hunts Point - Mott Haven,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10455,107,Hunts Point - Mott Haven,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10456,106,High Bridge - Morrisania,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10457,105,Crotona - Tremont,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10458,103,Fordham - Bronx Park,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10459,107,Hunts Point - Mott Haven,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10460,105,Crotona - Tremont,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10461,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10462,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10463,101,Kingsbridge - Riverdale,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10464,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10465,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10466,102,Northeast Bronx,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10467,103,Fordham - Bronx Park,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10468,103,Fordham - Bronx Park,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10469,102,Northeast Bronx,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10470,102,Northeast Bronx,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10471,101,Kingsbridge - Riverdale,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10472,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10473,104,Pelham - Throgs Neck,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10474,107,Hunts Point - Mott Haven,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10475,102,Northeast Bronx,BRONX,2010-12-01,25216863.0,47964.56,1462196.69,608493.17,3347984.9899999998,57.0
10451,106,High Bridge - Morrisania,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10452,106,High Bridge - Morrisania,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10453,105,Crotona - Tremont,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10454,107,Hunts Point - Mott Haven,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10455,107,Hunts Point - Mott Haven,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10456,106,High Bridge - Morrisania,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10457,105,Crotona - Tremont,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10458,103,Fordham - Bronx Park,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10459,107,Hunts Point - Mott Haven,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10460,105,Crotona - Tremont,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10461,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10462,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10463,101,Kingsbridge - Riverdale,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10464,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10465,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10466,102,Northeast Bronx,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10467,103,Fordham - Bronx Park,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10468,103,Fordham - Bronx Park,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10469,102,Northeast Bronx,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10470,102,Northeast Bronx,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10471,101,Kingsbridge - Riverdale,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10472,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10473,104,Pelham - Throgs Neck,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10474,107,Hunts Point - Mott Haven,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10475,102,Northeast Bronx,BRONX,2012-01-01,26670688.0,46676.85,1464336.59,982594.4,3747937.63,57.4
10451,106,High Bridge - Morrisania,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10452,106,High Bridge - Morrisania,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10453,105,Crotona - Tremont,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10454,107,Hunts Point - Mott Haven,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10455,107,Hunts Point - Mott Haven,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10456,106,High Bridge - Morrisania,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10457,105,Crotona - Tremont,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10458,103,Fordham - Bronx Park,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10459,107,Hunts Point - Mott Haven,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10460,105,Crotona - Tremont,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10461,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10462,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10463,101,Kingsbridge - Riverdale,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10464,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10465,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10466,102,Northeast Bronx,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10467,103,Fordham - Bronx Park,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10468,103,Fordham - Bronx Park,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10469,102,Northeast Bronx,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10470,102,Northeast Bronx,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10471,101,Kingsbridge - Riverdale,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10472,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10473,104,Pelham - Throgs Neck,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10474,107,Hunts Point - Mott Haven,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10475,102,Northeast Bronx,BRONX,2012-02-01,22823491.0,44008.58,1252532.07,974398.07,3197664.58,57.8
10451,106,High Bridge - Morrisania,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10452,106,High Bridge - Morrisania,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10453,105,Crotona - Tremont,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10454,107,Hunts Point - Mott Haven,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10455,107,Hunts Point - Mott Haven,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10456,106,High Bridge - Morrisania,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10457,105,Crotona - Tremont,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10458,103,Fordham - Bronx Park,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10459,107,Hunts Point - Mott Haven,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10460,105,Crotona - Tremont,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10461,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10462,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10463,101,Kingsbridge - Riverdale,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10464,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10465,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10466,102,Northeast Bronx,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10467,103,Fordham - Bronx Park,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10468,103,Fordham - Bronx Park,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10469,102,Northeast Bronx,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10470,102,Northeast Bronx,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10471,101,Kingsbridge - Riverdale,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10472,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10473,104,Pelham - Throgs Neck,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10474,107,Hunts Point - Mott Haven,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10475,102,Northeast Bronx,BRONX,2012-03-01,23616988.0,44495.91,1294747.09,976247.04,3285842.52,58.5
10451,106,High Bridge - Morrisania,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10452,106,High Bridge - Morrisania,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10453,105,Crotona - Tremont,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10454,107,Hunts Point - Mott Haven,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10455,107,Hunts Point - Mott Haven,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10456,106,High Bridge - Morrisania,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10457,105,Crotona - Tremont,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10458,103,Fordham - Bronx Park,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10459,107,Hunts Point - Mott Haven,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10460,105,Crotona - Tremont,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10461,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10462,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10463,101,Kingsbridge - Riverdale,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10464,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10465,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10466,102,Northeast Bronx,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10467,103,Fordham - Bronx Park,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10468,103,Fordham - Bronx Park,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10469,102,Northeast Bronx,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10470,102,Northeast Bronx,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10471,101,Kingsbridge - Riverdale,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10472,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10473,104,Pelham - Throgs Neck,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10474,107,Hunts Point - Mott Haven,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10475,102,Northeast Bronx,BRONX,2012-04-01,21554136.0,45579.4,1182185.88,973523.77,3171955.42,58.5
10451,106,High Bridge - Morrisania,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10452,106,High Bridge - Morrisania,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10453,105,Crotona - Tremont,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10454,107,Hunts Point - Mott Haven,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10455,107,Hunts Point - Mott Haven,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10456,106,High Bridge - Morrisania,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10457,105,Crotona - Tremont,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10458,103,Fordham - Bronx Park,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10459,107,Hunts Point - Mott Haven,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10460,105,Crotona - Tremont,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10461,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10462,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10463,101,Kingsbridge - Riverdale,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10464,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10465,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10466,102,Northeast Bronx,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10467,103,Fordham - Bronx Park,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10468,103,Fordham - Bronx Park,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10469,102,Northeast Bronx,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10470,102,Northeast Bronx,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10471,101,Kingsbridge - Riverdale,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10472,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10473,104,Pelham - Throgs Neck,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10474,107,Hunts Point - Mott Haven,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
10475,102,Northeast Bronx,BRONX,2012-05-01,21462456.0,44841.31,1176886.62,973557.6,3139603.62,58.6
